Year,Municipality,PropertyClass,Rate,Province
2021,Oxford Co,Farmland,0.00079904,ON
2021,Oxford Co,Commercial,0.00698031,ON
2021,Oxford Co,Industrial,0.00965307,ON
2021,Papineau-Cameron Tp,Residential,0.01256877,ON
2021,Papineau-Cameron Tp,Farmland,0.00314219,ON
2021,Papineau-Cameron Tp,Commercial,0.02094265,ON
2021,Papineau-Cameron Tp,Industrial,0.03123851,ON
2021,Parry Sound T,Residential,0.01574244,ON
2021,Parry Sound T,Farmland,0.00393561,ON
2021,Parry Sound T,Commercial,0.03218094,ON
2021,Parry Sound T,Industrial,0.02805206,ON
2021,Peel R,Residential,0.00377642,ON
2021,Peel R,Farmland,0.00094411,ON
2021,Peel R,Commercial,0.00489839,ON
2021,Peel R,Industrial,0.00555134,ON
2021,Peel R,Residential,0.0027519,ON
2021,Peel R,Farmland,0.00047002,ON
2021,Peel R,Commercial,0.00370828,ON
2021,Peel R,Industrial,0.00437837,ON
2021,Peel R,Residential,0.00360608,ON
2021,Peel R,Farmland,0.00090152,ON
2021,Peel R,Commercial,0.00547034,ON
2021,Peel R,Industrial,0.00582389,ON
2021,Pelee Tp,Residential,0.0164551,ON
2021,Pelee Tp,Farmland,0.00411378,ON
2021,Pelee Tp,Commercial,0.02947873,ON
2021,Pelee Tp,Industrial,0.02342511,ON
2021,Pelham T,Residential,0.01325985,ON
2021,Pelham T,Farmland,0.00331497,ON
2021,Pelham T,Commercial,0.02915011,ON
2021,Pelham T,Industrial,0.0396495,ON
2021,Pembroke C,Residential,0.01630294,ON
2021,Pembroke C,Farmland,0.00407574,ON
2021,Pembroke C,Commercial,0.03805042,ON
2021,Pembroke C,Industrial,0.04765283,ON
2021,Penetanguishene T,Residential,0.01439303,ON
2021,Penetanguishene T,Farmland,0.00359826,ON
2021,Penetanguishene T,Commercial,0.02452248,ON
2021,Penetanguishene T,Industrial,0.02413917,ON
2021,Perry Tp,Residential,0.00832433,ON
2021,Perry Tp,Farmland,0.00208108,ON
2021,Perry Tp,Commercial,0.0139745,ON
2021,Perry Tp,Industrial,0.01083061,ON
2021,Perth Co,Residential,0.00264558,ON
2021,Perth Co,Farmland,0.0006614,ON
2021,Perth Co,Commercial,0.00329877,ON
2021,Perth Co,Industrial,0.00520968,ON
2021,Perth East Tp,Residential,0.00791113,ON
2021,Perth East Tp,Farmland,0.00197779,ON
2021,Perth East Tp,Commercial,0.01675663,ON
2021,Perth East Tp,Industrial,0.02136573,ON
2021,Perth South Tp,Residential,0.00840092,ON
2021,Perth South Tp,Farmland,0.00210024,ON
2021,Perth South Tp,Commercial,0.01736735,ON
2021,Perth South Tp,Industrial,0.02233022,ON
2021,Perth T,Residential,0.0136325,ON
2021,Perth T,Farmland,0.00340813,ON
2021,Perth T,Commercial,0.03110404,ON
2021,Perth T,Industrial,0.03943912,ON
2021,Petawawa T,Residential,0.00941888,ON
2021,Petawawa T,Farmland,0.00235472,ON
2021,Petawawa T,Commercial,0.02311595,ON
2021,Petawawa T,Industrial,0.03078682,ON
2021,Peterborough C,Residential,0.01448245,ON
2021,Peterborough C,Farmland,0.00362061,ON
2021,Peterborough C,Commercial,0.02822868,ON
2021,Peterborough C,Industrial,0.02822868,ON
2021,Peterborough Co,Residential,0.00335887,ON
2021,Peterborough Co,Farmland,0.00083972,ON
2021,Peterborough Co,Commercial,0.00369005,ON
2021,Peterborough Co,Industrial,0.0051834,ON
2021,Petrolia T,Residential,0.01558271,ON
2021,Petrolia T,Farmland,0.00355841,ON
2021,Petrolia T,Commercial,0.03166518,ON
2021,Petrolia T,Industrial,0.03757393,ON
2021,Pickle Lake Tp,Residential,0.03246346,ON
2021,Pickle Lake Tp,Commercial,0.0526256,ON
2021,Plummer Additional Tp,Residential,0.01574347,ON
2021,Plummer Additional Tp,Farmland,0.00393587,ON
2021,Plummer Additional Tp,Commercial,0.02621008,ON
2021,Plummer Additional Tp,Industrial,0.03073281,ON
2021,Plympton-Wyoming T,Residential,0.0125315,ON
2021,Plympton-Wyoming T,Farmland,0.00286884,ON
2021,Plympton-Wyoming T,Commercial,0.02670055,ON
2021,Plympton-Wyoming T,Industrial,0.03132635,ON
2021,Point Edward V,Residential,0.01249685,ON
2021,Point Edward V,Commercial,0.02664417,ON
2021,Point Edward V,Industrial,0.03125541,ON
2021,Port Colborne C,Residential,0.01670008,ON
2021,Port Colborne C,Farmland,0.00417502,ON
2021,Port Colborne C,Commercial,0.03511857,ON
2021,Port Colborne C,Industrial,0.04869731,ON
2021,Port Hope M,Residential,0.01576274,ON
2021,Port Hope M,Farmland,0.00394068,ON
2021,Port Hope M,Commercial,0.03014912,ON
2021,Port Hope M,Industrial,0.03868876,ON
2021,Port Hope M,Residential,0.01275588,ON
2021,Port Hope M,Farmland,0.00318897,ON
2021,Port Hope M,Commercial,0.02563883,ON
2021,Port Hope M,Industrial,0.03237436,ON
2021,Powassan M,Residential,0.01166123,ON
2021,Powassan M,Farmland,0.00291531,ON
2021,Powassan M,Commercial,0.02353481,ON
2021,Powassan M,Industrial,0.02653035,ON
2021,Prescott ST,Residential,0.01531478,ON
2021,Prescott ST,Commercial,0.03491061,ON
2021,Prescott ST,Industrial,0.04505397,ON
2021,Prescott and Russell UCo,Residential,0.00413441,ON
2021,Prescott and Russell UCo,Farmland,0.0010336,ON
2021,Prescott and Russell UCo,Commercial,0.00595768,ON
2021,Prescott and Russell UCo,Industrial,0.01011645,ON
2021,Prince Edward County C,Residential,0.0106299,ON
2021,Prince Edward County C,Farmland,0.00265748,ON
2021,Prince Edward County C,Commercial,0.01718395,ON
2021,Prince Edward County C,Industrial,0.02144431,ON
2021,Prince Tp,Residential,0.01056135,ON
2021,Prince Tp,Farmland,0.00264034,ON
2021,Prince Tp,Commercial,0.02079856,ON
2021,Prince Tp,Industrial,0.02560387,ON
2021,Puslinch Tp,Residential,0.00945721,ON
2021,Puslinch Tp,Farmland,0.0023643,ON
2021,Puslinch Tp,Commercial,0.02061946,ON
2021,Puslinch Tp,Industrial,0.02782529,ON
2021,Quinte West C,Residential,0.01256982,ON
2021,Quinte West C,Farmland,0.00314245,ON
2021,Quinte West C,Commercial,0.02578476,ON
2021,Quinte West C,Industrial,0.0358034,ON
2021,Rainy River T,Residential,0.0259862,ON
2021,Rainy River T,Farmland,0.00649655,ON
2021,Rainy River T,Commercial,0.04934329,ON
2021,Rainy River T,Industrial,0.05876888,ON
2021,Ramara Tp,Residential,0.00887652,ON
2021,Ramara Tp,Farmland,0.00221913,ON
2021,Ramara Tp,Commercial,0.01777965,ON
2021,Ramara Tp,Industrial,0.01756073,ON
2021,Red Lake M,Residential,0.01516713,ON
2021,Red Lake M,Commercial,0.03580152,ON
2021,Red Lake M,Industrial,0.03789938,ON
2021,Red Lake M,Industrial,0.061397,ON
2021,Red Rock Tp,Residential,0.03833075,ON
2021,Red Rock Tp,Commercial,0.04928083,ON
2021,Red Rock Tp,Industrial,0.10558597,ON
2021,Renfrew Co,Residential,0.00375065,ON
2021,Renfrew Co,Farmland,0.00093766,ON
2021,Renfrew Co,Commercial,0.0068063,ON
2021,Renfrew Co,Industrial,0.01051561,ON
2021,Renfrew T,Residential,0.01540503,ON
2021,Renfrew T,Farmland,0.00385125,ON
2021,Renfrew T,Commercial,0.03397901,ON
2021,Renfrew T,Industrial,0.04772121,ON
2021,Richmond Hill C,Residential,0.00659549,ON
2021,Richmond Hill C,Farmland,0.00164887,ON
2021,Richmond Hill C,Commercial,0.01554774,ON
2021,Richmond Hill C,Industrial,0.01712362,ON
2021,Rideau Lakes Tp,Residential,0.01003582,ON
2021,Rideau Lakes Tp,Farmland,0.00250896,ON
2021,Rideau Lakes Tp,Commercial,0.02025225,ON
2021,Rideau Lakes Tp,Industrial,0.02420745,ON
2021,Russell Tp,Residential,0.0108127,ON
2021,Russell Tp,Farmland,0.00270317,ON
2021,Russell Tp,Commercial,0.02217636,ON
2021,Russell Tp,Industrial,0.03151375,ON
2021,Ryerson Tp,Residential,0.01293456,ON
2021,Ryerson Tp,Farmland,0.00323364,ON
2021,Ryerson Tp,Commercial,0.01946654,ON
2021,Ryerson Tp,Industrial,0.02332143,ON
2021,Sables-Spanish Rivers Tp,Residential,0.01464023,ON
2021,Sables-Spanish Rivers Tp,Farmland,0.00366006,ON
2021,Sables-Spanish Rivers Tp,Commercial,0.02322125,ON
2021,Sables-Spanish Rivers Tp,Industrial,0.03091302,ON
2021,Sarnia C,Residential,0.0147711,ON
2021,Sarnia C,Farmland,0.00337499,ON
2021,Sarnia C,Commercial,0.03034461,ON
2021,Sarnia C,Industrial,0.0359121,ON
2021,Saugeen Shores T,Residential,0.01193599,ON
2021,Saugeen Shores T,Farmland,0.002984,ON
2021,Saugeen Shores T,Commercial,0.02163163,ON
2021,Saugeen Shores T,Industrial,0.02698656,ON
2021,Sault Ste Marie C,Residential,0.01528721,ON
2021,Sault Ste Marie C,Farmland,0.00382181,ON
2021,Sault Ste Marie C,Commercial,0.03711536,ON
2021,Sault Ste Marie C,Industrial,0.06969904,ON
2021,Scugog Tp,Residential,0.01080336,ON
2021,Scugog Tp,Farmland,0.00223718,ON
2021,Scugog Tp,Commercial,0.02224636,ON
2021,Scugog Tp,Industrial,0.02756464,ON
2021,Seguin Tp,Residential,0.00504196,ON
2021,Seguin Tp,Farmland,0.00126049,ON
2021,Seguin Tp,Commercial,0.01041585,ON
2021,Seguin Tp,Industrial,0.01674003,ON
2021,Selwyn Tp,Residential,0.007213,ON
2021,Selwyn Tp,Farmland,0.00180325,ON
2021,Selwyn Tp,Commercial,0.01504334,ON
2021,Selwyn Tp,Industrial,0.01757,ON
2021,Severn Tp,Residential,0.00769892,ON
2021,Severn Tp,Farmland,0.00192473,ON
2021,Severn Tp,Commercial,0.01634027,ON
2021,Severn Tp,Industrial,0.01615644,ON
2021,Shelburne T,Residential,0.01258259,ON
2021,Shelburne T,Farmland,0.00281407,ON
2021,Shelburne T,Commercial,0.02228417,ON
2021,Shelburne T,Industrial,0.03309802,ON
2021,Shuniah M,Residential,0.00777227,ON
2021,Shuniah M,Commercial,0.01948552,ON
2021,Shuniah M,Industrial,0.02521717,ON
2021,Simcoe Co,Residential,0.00273563,ON
2021,Simcoe Co,Farmland,0.00068391,ON
2021,Simcoe Co,Commercial,0.00334376,ON
2021,Simcoe Co,Industrial,0.00326224,ON
2021,Sioux Narrows-Nestor Falls Tp,Residential,0.00852674,ON
2021,Sioux Narrows-Nestor Falls Tp,Commercial,0.01708693,ON
2021,Sioux Narrows-Nestor Falls Tp,Industrial,0.01558619,ON
2021,Smiths Falls ST,Residential,0.0183177,ON
2021,Smiths Falls ST,Farmland,0.00457943,ON
2021,Smiths Falls ST,Commercial,0.04180638,ON
2021,Smiths Falls ST,Industrial,0.04682145,ON
2021,Smooth Rock Falls T,Residential,0.0214496,ON
2021,Smooth Rock Falls T,Commercial,0.04540788,ON
2021,Smooth Rock Falls T,Industrial,0.02075176,ON
2021,South Algonquin Tp,Residential,0.01011681,ON
2021,South Algonquin Tp,Farmland,0.0025292,ON
2021,South Algonquin Tp,Commercial,0.02196381,ON
2021,South Algonquin Tp,Industrial,0.03138331,ON
2021,South Bruce M,Residential,0.01348015,ON
2021,South Bruce M,Farmland,0.00337004,ON
2021,South Bruce M,Commercial,0.02353573,ON
2021,South Bruce M,Industrial,0.02968528,ON
2021,South Dundas Tp,Residential,0.01248583,ON
2021,South Dundas Tp,Farmland,0.00312146,ON
2021,South Dundas Tp,Commercial,0.02670211,ON
2021,South Dundas Tp,Industrial,0.03140661,ON
2021,South Frontenac Tp,Residential,0.00943287,ON
2021,South Frontenac Tp,Farmland,0.00235822,ON
2021,South Frontenac Tp,Commercial,0.01670287,ON
2021,South Frontenac Tp,Industrial,0.01670287,ON
2021,South Glengarry Tp,Residential,0.01210316,ON
2021,South Glengarry Tp,Farmland,0.00302579,ON
2021,South Glengarry Tp,Commercial,0.02607682,ON
2021,South Glengarry Tp,Industrial,0.030617,ON
2021,South Huron M,Residential,0.01188708,ON
2021,South Huron M,Farmland,0.00297176,ON
2021,South Huron M,Commercial,0.02019278,ON
2021,South Huron M,Industrial,0.02019278,ON
2021,South Huron M,Residential,0.01301602,ON
2021,South Huron M,Farmland,0.003254,ON
2021,South Huron M,Commercial,0.02143462,ON
2021,South Huron M,Industrial,0.02143462,ON
2021,South River V,Residential,0.01776692,ON
2021,South River V,Commercial,0.02804562,ON
2021,South River V,Industrial,0.02601987,ON
2021,South Stormont Tp,Residential,0.01204619,ON
2021,South Stormont Tp,Farmland,0.00301147,ON
2021,South Stormont Tp,Commercial,0.0259832,ON
2021,South Stormont Tp,Industrial,0.03049863,ON
2021,South-West Oxford Tp,Residential,0.01040949,ON
2021,South-West Oxford Tp,Farmland,0.00231557,ON
2021,South-West Oxford Tp,Commercial,0.02568701,ON
2021,South-West Oxford Tp,Industrial,0.03215306,ON
2021,Southgate Tp,Residential,0.0130106,ON
2021,Southgate Tp,Farmland,0.00288527,ON
2021,Southgate Tp,Commercial,0.02368919,ON
2021,Southgate Tp,Industrial,0.02982098,ON
2021,Southwest Middlesex M,Residential,0.01418959,ON
2021,Southwest Middlesex M,Farmland,0.0035474,ON
2021,Southwest Middlesex M,Commercial,0.02329396,ON
2021,Southwest Middlesex M,Industrial,0.03089225,ON
2021,Southwold Tp,Residential,0.0129223,ON
2021,Southwold Tp,Farmland,0.00300273,ON
2021,Southwold Tp,Commercial,0.02745603,ON
2021,Southwold Tp,Industrial,0.034149,ON
2021,Spanish T,Residential,0.01542846,ON
2021,Spanish T,Commercial,0.02408831,ON
2021,Spanish T,Industrial,0.02408831,ON
2021,Springwater Tp,Residential,0.00824282,ON
2021,Springwater Tp,Farmland,0.00206071,ON
2021,Springwater Tp,Commercial,0.01700508,ON
2021,Springwater Tp,Industrial,0.01680504,ON
2021,St Catharines C,Residential,0.01288528,ON
2021,St Catharines C,Farmland,0.00322132,ON
2021,St Catharines C,Commercial,0.02850028,ON
2021,St Catharines C,Industrial,0.03866439,ON
2021,St Clair Tp,Residential,0.01161075,ON
2021,St Clair Tp,Farmland,0.00266075,ON
2021,St Clair Tp,Commercial,0.0252024,ON
2021,St Clair Tp,Industrial,0.02944105,ON
2021,St Joseph Tp,Residential,0.0113918,ON
2021,St Joseph Tp,Farmland,0.00284795,ON
2021,St Joseph Tp,Commercial,0.01855361,ON
2021,St Joseph Tp,Industrial,0.01964798,ON
2021,St Thomas C,Residential,0.0155319,ON
2021,St Thomas C,Farmland,0.00388297,ON
2021,St Thomas C,Commercial,0.03389955,ON
2021,St Thomas C,Industrial,0.04036902,ON
2021,St-Charles M,Residential,0.01400269,ON
2021,St-Charles M,Farmland,0.00350067,ON
2021,St-Charles M,Commercial,0.02572727,ON
2021,Stone Mills Tp,Residential,0.01290457,ON
2021,Stone Mills Tp,Farmland,0.00322615,ON
2021,Stone Mills Tp,Commercial,0.02492308,ON
2021,Stone Mills Tp,Industrial,0.03348282,ON
2021,"Stormont, Dundas and Glengarry UCo",Residential,0.00578267,ON
2021,"Stormont, Dundas and Glengarry UCo",Farmland,0.00144567,ON
2021,"Stormont, Dundas and Glengarry UCo",Commercial,0.00944903,ON
2021,"Stormont, Dundas and Glengarry UCo",Industrial,0.01193214,ON
2021,Strathroy-Caradoc M,Residential,0.01242719,ON
2021,Strathroy-Caradoc M,Farmland,0.0031068,ON
2021,Strathroy-Caradoc M,Commercial,0.02127619,ON
2021,Strathroy-Caradoc M,Industrial,0.02781669,ON
2021,Strong Tp,Residential,0.01000943,ON
2021,Strong Tp,Farmland,0.00250236,ON
2021,Strong Tp,Commercial,0.01671785,ON
2021,Strong Tp,Industrial,0.0195723,ON
2021,Sundridge V,Residential,0.01711485,ON
2021,Sundridge V,Commercial,0.02575519,ON
2021,Sundridge V,Industrial,0.02666565,ON
2021,Tarbutt Tp,Residential,0.01201485,ON
2021,Tarbutt Tp,Farmland,0.00300371,ON
2021,Tarbutt Tp,Commercial,0.02577602,ON
2021,Tarbutt Tp,Industrial,0.02785412,ON
2021,Tay Valley Tp,Residential,0.0098075,ON
2021,Tay Valley Tp,Farmland,0.00245188,ON
2021,Tay Valley Tp,Commercial,0.02405483,ON
2021,Tay Valley Tp,Industrial,0.02975561,ON
2021,Tecumseh T,Residential,0.01387492,ON
2021,Tecumseh T,Farmland,0.00346873,ON
2021,Tecumseh T,Commercial,0.02215775,ON
2021,Tecumseh T,Industrial,0.03278001,ON
2021,Temagami M,Residential,0.00948632,ON
2021,Temagami M,Commercial,0.01857702,ON
2021,Temagami M,Industrial,0.01556267,ON
2021,Temiskaming Shores C,Residential,0.0130192,ON
2021,Temiskaming Shores C,Farmland,0.0032548,ON
2021,Temiskaming Shores C,Commercial,0.0322507,ON
2021,Temiskaming Shores C,Industrial,0.0356643,ON
2021,Terrace Bay Tp,Residential,0.02898294,ON
2021,Terrace Bay Tp,Commercial,0.06041153,ON
2021,Thames Centre M,Residential,0.01012214,ON
2021,Thames Centre M,Farmland,0.00253053,ON
2021,Thames Centre M,Commercial,0.01863714,ON
2021,Thames Centre M,Industrial,0.02379414,ON
2021,The Archipelago Tp,Residential,0.00335191,ON
2021,The Archipelago Tp,Farmland,0.00083798,ON
2021,The Archipelago Tp,Commercial,0.00832492,ON
2021,The Archipelago Tp,Industrial,0.00981414,ON
2021,The Blue Mountains T,Residential,0.0088539,ON
2021,The Blue Mountains T,Farmland,0.00197911,ON
2021,The Blue Mountains T,Commercial,0.01829837,ON
2021,The Blue Mountains T,Industrial,0.02221006,ON
2021,The Nation M,Residential,0.01284462,ON
2021,The Nation M,Farmland,0.00321115,ON
2021,The Nation M,Commercial,0.02510435,ON
2021,The Nation M,Industrial,0.03648564,ON
2021,The North Shore Tp,Residential,0.01383933,ON
2021,The North Shore Tp,Commercial,0.02234026,ON
2021,The North Shore Tp,Industrial,0.02234026,ON
2021,The South Bruce Peninsula T,Residential,0.0113076,ON
2021,The South Bruce Peninsula T,Farmland,0.0028269,ON
2021,The South Bruce Peninsula T,Commercial,0.02085676,ON
2021,The South Bruce Peninsula T,Industrial,0.02588832,ON
2021,Thessalon T,Residential,0.01801263,ON
2021,Thessalon T,Farmland,0.00450316,ON
2021,Thessalon T,Commercial,0.03077629,ON
2021,Thessalon T,Industrial,0.02811483,ON
2021,Thornloe V,Residential,0.0157143,ON
2021,Thornloe V,Farmland,0.00392858,ON
2021,Thornloe V,Commercial,0.0229843,ON
2021,Thorold C,Residential,0.01347345,ON
2021,Thorold C,Farmland,0.00336837,ON
2021,Thorold C,Commercial,0.02952069,ON
2021,Thorold C,Industrial,0.04021128,ON
2021,Thunder Bay C,Residential,0.01430627,ON
2021,Thunder Bay C,Farmland,0.00357657,ON
2021,Thunder Bay C,Commercial,0.03488962,ON
2021,Thunder Bay C,Industrial,0.03909044,ON
2021,Tillsonburg T,Residential,0.01308715,ON
2021,Tillsonburg T,Farmland,0.00289849,ON
2021,Tillsonburg T,Commercial,0.03077939,ON
2021,Tillsonburg T,Industrial,0.0391953,ON
2021,Timmins C,Residential,0.01853053,ON
2021,Timmins C,Farmland,0.00463264,ON
2021,Timmins C,Commercial,0.04285192,ON
2021,Timmins C,Industrial,0.05130133,ON
2021,Tiny Tp,Residential,0.00739434,ON
2021,Tiny Tp,Farmland,0.00184859,ON
2021,Tiny Tp,Commercial,0.01596798,ON
2021,Tiny Tp,Industrial,0.01579323,ON
2021,Toronto C,Residential,0.00604291,ON
2021,Toronto C,Farmland,0.00151072,ON
2021,Toronto C,Commercial,0.01949098,ON
2021,Toronto C,Commercial,0.02093789,ON
2021,Toronto C,Industrial,0.02059468,ON
2021,Trent Hills M,Residential,0.01423631,ON
2021,Trent Hills M,Farmland,0.00355907,ON
2021,Trent Hills M,Commercial,0.02785946,ON
2021,Trent Hills M,Industrial,0.03548324,ON
2021,Trent Lakes M,Residential,0.00877587,ON
2021,Trent Lakes M,Farmland,0.00219397,ON
2021,Trent Lakes M,Commercial,0.01676031,ON
2021,Trent Lakes M,Industrial,0.01998182,ON
2021,Tudor and Cashel Tp,Residential,0.01216819,ON
2021,Tudor and Cashel Tp,Farmland,0.0030418,ON
2021,Tudor and Cashel Tp,Commercial,0.02050251,ON
2021,Tudor and Cashel Tp,Industrial,0.02081233,ON
2021,Tweed M,Residential,0.0112163,ON
2021,Tweed M,Farmland,0.00280408,ON
2021,Tweed M,Commercial,0.01945493,ON
2021,Tweed M,Industrial,0.01973777,ON
2021,Tyendinaga Tp,Residential,0.01181619,ON
2021,Tyendinaga Tp,Farmland,0.0029538,ON
2021,Tyendinaga Tp,Commercial,0.02011451,ON
2021,Tyendinaga Tp,Industrial,0.02041533,ON
2021,Uxbridge Tp,Residential,0.0103631,ON
2021,Uxbridge Tp,Farmland,0.00214912,ON
2021,Uxbridge Tp,Commercial,0.02160798,ON
2021,Uxbridge Tp,Industrial,0.02667377,ON
2021,Val Rita-Harty Tp,Residential,0.02435567,ON
2021,Val Rita-Harty Tp,Farmland,0.00608892,ON
2021,Val Rita-Harty Tp,Commercial,0.03243371,ON
2021,Val Rita-Harty Tp,Industrial,0.03616342,ON
2021,Vaughan C,Residential,0.00669977,ON
2021,Vaughan C,Farmland,0.00167494,ON
2021,Vaughan C,Commercial,0.01568665,ON
2021,Vaughan C,Industrial,0.01729497,ON
2021,Wainfleet Tp,Residential,0.01416388,ON
2021,Wainfleet Tp,Farmland,0.00354097,ON
2021,Wainfleet Tp,Commercial,0.03071852,ON
2021,Wainfleet Tp,Industrial,0.04202711,ON
2021,Warwick Tp,Residential,0.01056515,ON
2021,Warwick Tp,Farmland,0.00242444,ON
2021,Warwick Tp,Commercial,0.0235011,ON
2021,Warwick Tp,Industrial,0.02730011,ON
2021,Wasaga Beach T,Residential,0.01003426,ON
2021,Wasaga Beach T,Farmland,0.00250857,ON
2021,Wasaga Beach T,Commercial,0.01919476,ON
2021,Waterloo C,Residential,0.00951468,ON
2021,Waterloo C,Farmland,0.00237867,ON
2021,Waterloo C,Commercial,0.02437013,ON
2021,Waterloo C,Industrial,0.02437013,ON
2021,Waterloo R,Residential,0.00462571,ON
2021,Waterloo R,Farmland,0.00115643,ON
2021,Waterloo R,Commercial,0.00902014,ON
2021,Waterloo R,Industrial,0.00902014,ON
2021,Wawa M,Residential,0.02728319,ON
2021,Wawa M,Farmland,0.0068208,ON
2021,Wawa M,Commercial,0.05110339,ON
2021,Wawa M,Commercial,0.05791719,ON
2021,Wawa M,Commercial,0.06813786,ON
2021,Wawa M,Industrial,0.05389126,ON
2021,Welland C,Residential,0.01546754,ON
2021,Welland C,Farmland,0.00386689,ON
2021,Welland C,Commercial,0.03298023,ON
2021,Welland C,Industrial,0.04545572,ON
2021,Wellesley Tp,Residential,0.00933605,ON
2021,Wellesley Tp,Farmland,0.00233401,ON
2021,Wellesley Tp,Commercial,0.02402179,ON
2021,Wellesley Tp,Industrial,0.02402179,ON
2021,Wellington Co,Residential,0.00621997,ON
2021,Wellington Co,Farmland,0.00155499,ON
2021,Wellington Co,Commercial,0.00927397,ON
2021,Wellington Co,Industrial,0.01492792,ON
2021,Wellington North Tp,Residential,0.01239339,ON
2021,Wellington North Tp,Farmland,0.00309834,ON
2021,Wellington North Tp,Commercial,0.02499731,ON
2021,Wellington North Tp,Industrial,0.03487212,ON
2021,West Elgin M,Residential,0.01378907,ON
2021,West Elgin M,Farmland,0.00320209,ON
2021,West Elgin M,Commercial,0.02887545,ON
2021,West Elgin M,Industrial,0.03607765,ON
2021,West Grey M,Residential,0.01164422,ON
2021,West Grey M,Farmland,0.0025874,ON
2021,West Grey M,Commercial,0.02191713,ON
2021,West Grey M,Industrial,0.02731914,ON
2021,West Lincoln Tp,Residential,0.01156137,ON
2021,West Lincoln Tp,Farmland,0.00289035,ON
2021,West Lincoln Tp,Commercial,0.02620343,ON
2021,West Lincoln Tp,Industrial,0.03518251,ON
2021,West Nipissing M,Residential,0.01248267,ON
2021,West Nipissing M,Farmland,0.00312067,ON
2021,West Nipissing M,Commercial,0.02851175,ON
2021,West Nipissing M,Industrial,0.02483599,ON
2021,West Perth M,Residential,0.00983639,ON
2021,West Perth M,Farmland,0.0024591,ON
2021,West Perth M,Commercial,0.01915723,ON
2021,West Perth M,Industrial,0.02515695,ON
2021,Westport V,Residential,0.01446238,ON
2021,Westport V,Farmland,0.0036156,ON
2021,Westport V,Commercial,0.02621216,ON
2021,Whitby T,Residential,0.01039867,ON
2021,Whitby T,Farmland,0.00215624,ON
2021,Whitby T,Commercial,0.02165956,ON
2021,Whitby T,Industrial,0.02674575,ON
2021,Whitchurch - Stouffville T,Residential,0.00733786,ON
2021,Whitchurch - Stouffville T,Farmland,0.00183446,ON
2021,Whitchurch - Stouffville T,Commercial,0.01653665,ON
2021,Whitchurch - Stouffville T,Industrial,0.01834348,ON
2021,White River Tp,Residential,0.03357663,ON
2021,White River Tp,Commercial,0.06816154,ON
2021,White River Tp,Industrial,0.08386917,ON
2021,Whitestone M,Residential,0.00633533,ON
2021,Whitestone M,Farmland,0.00158383,ON
2021,Whitestone M,Commercial,0.0106691,ON
2021,Whitestone M,Industrial,0.01360533,ON
2021,Whitewater Region Tp,Residential,0.01178782,ON
2021,Whitewater Region Tp,Farmland,0.00294695,ON
2021,Whitewater Region Tp,Commercial,0.02741487,ON
2021,Whitewater Region Tp,Industrial,0.03745406,ON
2021,Wilmot Tp,Residential,0.00864858,ON
2021,Wilmot Tp,Farmland,0.00216215,ON
2021,Wilmot Tp,Commercial,0.02268124,ON
2021,Wilmot Tp,Industrial,0.02268124,ON
2021,Windsor C,Residential,0.01818668,ON
2021,Windsor C,Farmland,0.00454667,ON
2021,Windsor C,Commercial,0.04234645,ON
2021,Windsor C,Industrial,0.04737319,ON
2021,Wollaston Tp,Residential,0.01294618,ON
2021,Wollaston Tp,Farmland,0.00323655,ON
2021,Wollaston Tp,Commercial,0.0213578,ON
2021,Wollaston Tp,Industrial,0.02169115,ON
2021,Woodstock C,Residential,0.01496762,ON
2021,Woodstock C,Farmland,0.00330787,ON
2021,Woodstock C,Commercial,0.03435567,ON
2021,Woodstock C,Industrial,0.04414094,ON
2021,Woolwich Tp,Residential,0.00841256,ON
2021,Woolwich Tp,Farmland,0.00210314,ON
2021,Woolwich Tp,Commercial,0.022221,ON
2021,Woolwich Tp,Industrial,0.022221,ON
2021,York R,Residential,0.00326425,ON
2021,York R,Farmland,0.00081606,ON
2021,York R,Commercial,0.00434831,ON
2021,York R,Industrial,0.00536382,ON
2021,Zorra Tp,Residential,0.01043176,ON
2021,Zorra Tp,Farmland,0.00232041,ON
2021,Zorra Tp,Commercial,0.02572938,ON
2021,Zorra Tp,Industrial,0.03221164,ON
