Year,Municipality,PropertyClass,Rate,Province
2021.0,SUNSET POINT,NonResidential,0.0081678,AB
2021.0,SUNSET POINT,Residential,0.0081678,AB
2021.0,SUNSET POINT,Farm,0.0081678,AB
2021.0,VAL QUENTIN,NonResidential,0.0089604,AB
2021.0,VAL QUENTIN,Residential,0.008736899999999999,AB
2021.0,VAL QUENTIN,Farm,0.008736899999999999,AB
2021.0,WAIPAROUS,NonResidential,0.00668,AB
2021.0,WAIPAROUS,Residential,0.00545,AB
2021.0,WAIPAROUS,Farm,0.00545,AB
2021.0,WEST BAPTISTE,NonResidential,0.0056500000000000005,AB
2021.0,WEST BAPTISTE,Residential,0.0043219999999999995,AB
2021.0,WEST BAPTISTE,Farm,0.002332,AB
2021.0,WEST COVE,NonResidential,0.014818708199999999,AB
2021.0,WEST COVE,Residential,0.007096884500000001,AB
2021.0,WEST COVE,Farm,0.0070968820000000005,AB
2021.0,WHISPERING HILLS,NonResidential,0.0077626,AB
2021.0,WHISPERING HILLS,Residential,0.0063891,AB
2021.0,WHISPERING HILLS,Farm,0.0063891,AB
2021.0,WHITE SANDS,NonResidential,0.0092678,AB
2021.0,WHITE SANDS,Residential,0.0053446000000000006,AB
2021.0,WHITE SANDS,Farm,0.0053446000000000006,AB
2021.0,YELLOWSTONE,NonResidential,0.020937647,AB
2021.0,YELLOWSTONE,Residential,0.008066437,AB
2021.0,YELLOWSTONE,Farm,0.008066437,AB
2021.0,I.D. NO. 04 (WATERTON),NonResidential,0.01054058,AB
2021.0,I.D. NO. 04 (WATERTON),Residential,0.00403507,AB
2021.0,I.D. NO. 04 (WATERTON),Farm,0.00403507,AB
2021.0,I.D. NO. 09 (BANFF),NonResidential,0.006891120000000001,AB
2021.0,I.D. NO. 09 (BANFF),Residential,0.00355158,AB
2021.0,I.D. NO. 09 (BANFF),Farm,0.00355158,AB
2021.0,I.D. NO. 12 (JASPER NATIONAL PARK),NonResidential,0.00410005,AB
2021.0,I.D. NO. 12 (JASPER NATIONAL PARK),Residential,0.0030007400000000004,AB
2021.0,I.D. NO. 12 (JASPER NATIONAL PARK),Farm,0.0030007400000000004,AB
2021.0,I.D. NO. 13 (ELK ISLAND),NonResidential,0.005732870000000001,AB
2021.0,I.D. NO. 13 (ELK ISLAND),Residential,0.0045655800000000005,AB
2021.0,I.D. NO. 13 (ELK ISLAND),Farm,0.0045655800000000005,AB
2021.0,I.D. NO. 24 (WOOD BUFFALO),NonResidential,0.01233365,AB
2021.0,I.D. NO. 24 (WOOD BUFFALO),Residential,0.01121078,AB
2021.0,I.D. NO. 24 (WOOD BUFFALO),Farm,0.01121078,AB
2021.0,I.D. NO. 25 (WILLMORE WILDERNESS),NonResidential,0.0,AB
2021.0,I.D. NO. 25 (WILLMORE WILDERNESS),Residential,0.0,AB
2021.0,I.D. NO. 25 (WILLMORE WILDERNESS),Farm,0.0,AB
2021.0,KANANASKIS IMPROVEMENT DISTRICT,NonResidential,0.009850900000000001,AB
2021.0,KANANASKIS IMPROVEMENT DISTRICT,Residential,0.0084648,AB
2021.0,KANANASKIS IMPROVEMENT DISTRICT,Farm,0.0088839,AB
2021.0,SPECIAL AREAS BOARD,NonResidential,0.012745,AB
2021.0,SPECIAL AREAS BOARD,Residential,0.005745,AB
2021.0,SPECIAL AREAS BOARD,Farm,0.008525000000000001,AB
2021.0,Dewberry,NonResidential,0.0,AB
2021.0,Dewberry,Residential,0.0,AB
2021.0,Dewberry,Farm,0.0,AB
2021.0,Hythe,NonResidential,0.0223702,AB
2021.0,Hythe,Residential,0.010939,AB
2021.0,Hythe,Farm,0.010939,AB
2021.0,Wabamun,NonResidential,0.0,AB
2021.0,Wabamun,Residential,0.0,AB
2021.0,Wabamun,Farm,0.0,AB
2021.0,100 Mile House,NonResidential,0.01753202,BC
2021.0,100 Mile House,Residential,0.00857363,BC
2021.0,100 Mile House,Farm,0.01292488,BC
2021.0,Abbotsford - C,NonResidential,0.01248628,BC
2021.0,Abbotsford - C,Residential,0.00487802,BC
2021.0,Abbotsford - C,Farm,0.028099370000000002,BC
2021.0,Alert Bay,NonResidential,0.024177769999999998,BC
2021.0,Alert Bay,Residential,0.01142231,BC
2021.0,Alert Bay,Farm,0.015252509999999999,BC
2021.0,Anmore,NonResidential,0.007383600000000001,BC
2021.0,Anmore,Residential,0.0034279000000000002,BC
2021.0,Anmore,Farm,0.0077195,BC
2021.0,Armstrong,NonResidential,0.014078950000000002,BC
2021.0,Armstrong,Residential,0.0055279,BC
2021.0,Armstrong,Farm,0.026691009999999998,BC
2021.0,Ashcroft,NonResidential,0.0252228,BC
2021.0,Ashcroft,Residential,0.008481,BC
2021.0,Ashcroft,Farm,0.021738900000000002,BC
2021.0,Barriere,NonResidential,0.015549620000000002,BC
2021.0,Barriere,Residential,0.006574480000000001,BC
2021.0,Barriere,Farm,0.011675979999999999,BC
2021.0,Belcarra,NonResidential,0.00992501,BC
2021.0,Belcarra,Residential,0.00355875,BC
2021.0,Belcarra,Farm,0.00938185,BC
2021.0,Bowen Island,NonResidential,0.007808130000000001,BC
2021.0,Bowen Island,Residential,0.0036379100000000003,BC
2021.0,Bowen Island,Farm,0.00871741,BC
2021.0,Burnaby,NonResidential,0.010661770000000001,BC
2021.0,Burnaby,Residential,0.003169,BC
2021.0,Burnaby,Farm,0.012844200000000002,BC
2021.0,Burns Lake,NonResidential,0.02759066,BC
2021.0,Burns Lake,Residential,0.01390551,BC
2021.0,Burns Lake,Farm,0.0073809,BC
2021.0,Cache Creek,NonResidential,0.0149062,BC
2021.0,Cache Creek,Residential,0.0078181,BC
2021.0,Cache Creek,Farm,0.0194179,BC
2021.0,Campbell River,NonResidential,0.01972833,BC
2021.0,Campbell River,Residential,0.00725108,BC
2021.0,Campbell River,Farm,0.014931380000000001,BC
2021.0,Canal Flats,NonResidential,0.01528813,BC
2021.0,Canal Flats,Residential,0.006855470000000001,BC
2021.0,Canal Flats,Farm,0.011850669999999999,BC
2021.0,Castlegar,NonResidential,0.0203142,BC
2021.0,Castlegar,Residential,0.0069214,BC
2021.0,Castlegar,Farm,0.0069513,BC
2021.0,Central Saanich,NonResidential,0.012203390000000001,BC
2021.0,Central Saanich,Residential,0.0050072,BC
2021.0,Central Saanich,Farm,0.01287004,BC
2021.0,Chase,NonResidential,0.018063,BC
2021.0,Chase,Residential,0.0077973,BC
2021.0,Chase,Farm,0.0252695,BC
2021.0,Chetwynd,NonResidential,0.021342700000000003,BC
2021.0,Chetwynd,Residential,0.009854100000000001,BC
2021.0,Chetwynd,Farm,0.0142112,BC
2021.0,Chilliwack,NonResidential,0.01157861,BC
2021.0,Chilliwack,Residential,0.00523207,BC
2021.0,Chilliwack,Farm,0.03412831,BC
2021.0,Clearwater,NonResidential,0.024212700000000004,BC
2021.0,Clearwater,Residential,0.0086228,BC
2021.0,Clearwater,Farm,0.0137243,BC
2021.0,Clinton,NonResidential,0.027532499999999998,BC
2021.0,Clinton,Residential,0.0131738,BC
2021.0,Clinton,Farm,0.0174745,BC
2021.0,Coldstream,NonResidential,0.013427300000000001,BC
2021.0,Coldstream,Residential,0.00561813,BC
2021.0,Coldstream,Farm,0.0175374,BC
2021.0,Colwood,NonResidential,0.018495,BC
2021.0,Colwood,Residential,0.0051573,BC
2021.0,Colwood,Farm,0.1412175,BC
2021.0,Comox,NonResidential,0.01792504,BC
2021.0,Comox,Residential,0.00529652,BC
2021.0,Comox,Farm,0.01212555,BC
2021.0,Coquitlam,NonResidential,0.013089700000000001,BC
2021.0,Coquitlam,Residential,0.00379,BC
2021.0,Coquitlam,Farm,0.0236704,BC
2021.0,Courtenay,NonResidential,0.0181471,BC
2021.0,Courtenay,Residential,0.0059141,BC
2021.0,Courtenay,Farm,0.011232100000000002,BC
2021.0,Cranbrook,NonResidential,0.0242947,BC
2021.0,Cranbrook,Residential,0.0095007,BC
2021.0,Cranbrook,Farm,0.0357823,BC
2021.0,Creston,NonResidential,0.02265374,BC
2021.0,Creston,Residential,0.010375790000000001,BC
2021.0,Creston,Farm,0.01751927,BC
2021.0,Cumberland,NonResidential,0.0156453,BC
2021.0,Cumberland,Residential,0.0061961,BC
2021.0,Cumberland,Farm,0.0115141,BC
2021.0,Dawson Creek,NonResidential,0.0250448,BC
2021.0,Dawson Creek,Residential,0.0100914,BC
2021.0,Dawson Creek,Farm,0.0261712,BC
2021.0,Delta,NonResidential,0.011375600000000001,BC
2021.0,Delta,Residential,0.004190800000000001,BC
2021.0,Delta,Farm,0.029435500000000003,BC
2021.0,Duncan,NonResidential,0.018081700000000003,BC
2021.0,Duncan,Residential,0.0072554,BC
2021.0,Duncan,Farm,0.012557700000000002,BC
2021.0,Elkford,NonResidential,0.01789901,BC
2021.0,Elkford,Residential,0.00952645,BC
2021.0,Elkford,Farm,0.01442455,BC
2021.0,Enderby,NonResidential,0.0143929,BC
2021.0,Enderby,Residential,0.0065734,BC
2021.0,Enderby,Farm,0.0115387,BC
2021.0,Esquimalt,NonResidential,0.016277370000000003,BC
2021.0,Esquimalt,Residential,0.0057875,BC
2021.0,Esquimalt,Farm,0.0071307,BC
2021.0,Fernie,NonResidential,0.017532540000000003,BC
2021.0,Fernie,Residential,0.0068341700000000005,BC
2021.0,Fernie,Farm,0.01173227,BC
2021.0,Fort St. James,NonResidential,0.026654900000000002,BC
2021.0,Fort St. James,Residential,0.0109616,BC
2021.0,Fort St. James,Farm,0.007294,BC
2021.0,Fort St. John,NonResidential,0.0222445,BC
2021.0,Fort St. John,Residential,0.0090467,BC
2021.0,Fort St. John,Farm,0.0100143,BC
2021.0,Fraser Lake,NonResidential,0.03547322,BC
2021.0,Fraser Lake,Residential,0.01324795,BC
2021.0,Fraser Lake,Farm,0.0073128,BC
2021.0,Fruitvale,NonResidential,0.020447220000000002,BC
2021.0,Fruitvale,Residential,0.0090852,BC
2021.0,Fruitvale,Farm,0.0072941,BC
2021.0,Gibsons,NonResidential,0.0148986,BC
2021.0,Gibsons,Residential,0.0056573000000000005,BC
2021.0,Gibsons,Farm,0.0142168,BC
2021.0,Gold River,NonResidential,0.0226097,BC
2021.0,Gold River,Residential,0.0103438,BC
2021.0,Gold River,Farm,0.0711926,BC
2021.0,Golden,NonResidential,0.019053300000000002,BC
2021.0,Golden,Residential,0.0082724,BC
2021.0,Golden,Farm,0.0072182,BC
2021.0,Grand Forks,NonResidential,0.0212702,BC
2021.0,Grand Forks,Residential,0.0095381,BC
2021.0,Grand Forks,Farm,0.014665599999999999,BC
2021.0,Granisle,NonResidential,0.08609442,BC
2021.0,Granisle,Residential,0.02854725,BC
2021.0,Granisle,Farm,0.0075228000000000005,BC
2021.0,Greenwood,NonResidential,0.02280658,BC
2021.0,Greenwood,Residential,0.01000492,BC
2021.0,Greenwood,Farm,0.0073188,BC
2021.0,Harrison Hot Springs,NonResidential,0.01331782,BC
2021.0,Harrison Hot Springs,Residential,0.00492204,BC
2021.0,Harrison Hot Springs,Farm,0.010008139999999999,BC
2021.0,Hazelton,NonResidential,0.034602100000000004,BC
2021.0,Hazelton,Residential,0.015193400000000001,BC
2021.0,Hazelton,Farm,0.0198997,BC
2021.0,Highlands,NonResidential,0.0166562,BC
2021.0,Highlands,Residential,0.0045819,BC
2021.0,Highlands,Farm,0.014676,BC
2021.0,Hope,NonResidential,0.015589480000000001,BC
2021.0,Hope,Residential,0.00673647,BC
2021.0,Hope,Farm,0.02225638,BC
2021.0,Houston,NonResidential,0.030255340000000002,BC
2021.0,Houston,Residential,0.01085261,BC
2021.0,Houston,Farm,0.01615687,BC
2021.0,Hudson's Hope,NonResidential,0.0169212,BC
2021.0,Hudson's Hope,Residential,0.007183200000000001,BC
2021.0,Hudson's Hope,Farm,0.011276600000000001,BC
2021.0,Invermere,NonResidential,0.01676068,BC
2021.0,Invermere,Residential,0.0070853900000000004,BC
2021.0,Invermere,Farm,0.01208059,BC
2021.0,Kamloops,NonResidential,0.0192615,BC
2021.0,Kamloops,Residential,0.0071826,BC
2021.0,Kamloops,Farm,0.021674099999999998,BC
2021.0,Kaslo,NonResidential,0.01780547,BC
2021.0,Kaslo,Residential,0.00772131,BC
2021.0,Kaslo,Farm,0.038441710000000004,BC
2021.0,Kelowna,NonResidential,0.012774100000000002,BC
2021.0,Kelowna,Residential,0.00534,BC
2021.0,Kelowna,Farm,0.0080294,BC
2021.0,Kent,NonResidential,0.01362354,BC
2021.0,Kent,Residential,0.0050109199999999994,BC
2021.0,Kent,Farm,0.029029319999999997,BC
2021.0,Keremeos,NonResidential,0.0190319,BC
2021.0,Keremeos,Residential,0.008226200000000001,BC
2021.0,Keremeos,Farm,0.0254803,BC
2021.0,Kimberley,NonResidential,0.02570716,BC
2021.0,Kimberley,Residential,0.00857453,BC
2021.0,Kimberley,Farm,0.0069513,BC
2021.0,Kitimat,NonResidential,0.01594794,BC
2021.0,Kitimat,Residential,0.0030424600000000003,BC
2021.0,Kitimat,Farm,0.0069513,BC
2021.0,Ladysmith,NonResidential,0.019037099999999998,BC
2021.0,Ladysmith,Residential,0.0066699,BC
2021.0,Ladysmith,Farm,0.0439789,BC
2021.0,Lake Country,NonResidential,0.0136251,BC
2021.0,Lake Country,Residential,0.0050945999999999995,BC
2021.0,Lake Country,Farm,0.0082005,BC
2021.0,Lake Cowichan,NonResidential,0.01902136,BC
2021.0,Lake Cowichan,Residential,0.007560290000000001,BC
2021.0,Lake Cowichan,Farm,0.0072188,BC
2021.0,Langford,NonResidential,0.01355792,BC
2021.0,Langford,Residential,0.0047809,BC
2021.0,Langford,Farm,0.010283200000000001,BC
2021.0,Langley - C,NonResidential,0.0114042,BC
2021.0,Langley - C,Residential,0.0041177,BC
2021.0,Langley - C,Farm,0.009892699999999999,BC
2021.0,Langley - D,NonResidential,0.01202044,BC
2021.0,Langley - D,Residential,0.00380248,BC
2021.0,Langley - D,Farm,0.019429480000000002,BC
2021.0,Lantzville,NonResidential,0.0134602,BC
2021.0,Lantzville,Residential,0.0045257,BC
2021.0,Lantzville,Farm,0.0103932,BC
2021.0,Lillooet,NonResidential,0.022804300000000003,BC
2021.0,Lillooet,Residential,0.0078555,BC
2021.0,Lillooet,Farm,0.0129292,BC
2021.0,Lions Bay,NonResidential,0.011060200000000001,BC
2021.0,Lions Bay,Residential,0.0032407,BC
2021.0,Lions Bay,Farm,0.007466,BC
2021.0,Logan Lake,NonResidential,0.014184100000000002,BC
2021.0,Logan Lake,Residential,0.0058359,BC
2021.0,Logan Lake,Farm,0.0143638,BC
2021.0,Lumby,NonResidential,0.01752467,BC
2021.0,Lumby,Residential,0.0078572,BC
2021.0,Lumby,Farm,0.08964828,BC
2021.0,Lytton,NonResidential,0.0249741,BC
2021.0,Lytton,Residential,0.0102082,BC
2021.0,Lytton,Farm,0.014508900000000002,BC
2021.0,Mackenzie,NonResidential,0.0162262,BC
2021.0,Mackenzie,Residential,0.0107062,BC
2021.0,Mackenzie,Farm,0.0153604,BC
2021.0,Maple Ridge,NonResidential,0.013075699999999999,BC
2021.0,Maple Ridge,Residential,0.004779,BC
2021.0,Maple Ridge,Farm,0.0258315,BC
2021.0,Masset,NonResidential,0.025040500000000004,BC
2021.0,Masset,Residential,0.0121428,BC
2021.0,Masset,Farm,0.0073046,BC
2021.0,McBride,NonResidential,0.030654,BC
2021.0,McBride,Residential,0.0131868,BC
2021.0,McBride,Farm,0.017841000000000003,BC
2021.0,Merritt,NonResidential,0.0220053,BC
2021.0,Merritt,Residential,0.0080649,BC
2021.0,Merritt,Farm,0.0301816,BC
2021.0,Metchosin,NonResidential,0.014079000000000001,BC
2021.0,Metchosin,Residential,0.0039447,BC
2021.0,Metchosin,Farm,0.0176316,BC
2021.0,Midway,NonResidential,0.017339200000000003,BC
2021.0,Midway,Residential,0.0068911,BC
2021.0,Midway,Farm,0.0223224,BC
2021.0,Mission,NonResidential,0.01651149,BC
2021.0,Mission,Residential,0.0048147599999999995,BC
2021.0,Mission,Farm,0.03192859,BC
2021.0,Montrose,NonResidential,0.01678315,BC
2021.0,Montrose,Residential,0.00739042,BC
2021.0,Montrose,Farm,0.0072741,BC
2021.0,Nakusp,NonResidential,0.01890644,BC
2021.0,Nakusp,Residential,0.00826094,BC
2021.0,Nakusp,Farm,0.01283024,BC
2021.0,Nanaimo - C,NonResidential,0.020925100000000002,BC
2021.0,Nanaimo - C,Residential,0.0071731,BC
2021.0,Nanaimo - C,Farm,0.008235300000000001,BC
2021.0,Nelson,NonResidential,0.0165396,BC
2021.0,Nelson,Residential,0.0071257000000000004,BC
2021.0,Nelson,Farm,0.0069513,BC
2021.0,New Denver,NonResidential,0.0144505,BC
2021.0,New Denver,Residential,0.007022700000000001,BC
2021.0,New Denver,Farm,0.0072288,BC
2021.0,New Hazelton,NonResidential,0.034002899999999996,BC
2021.0,New Hazelton,Residential,0.014501400000000001,BC
2021.0,New Hazelton,Farm,0.0192077,BC
2021.0,New Westminster,NonResidential,0.01480094,BC
2021.0,New Westminster,Residential,0.00445719,BC
2021.0,New Westminster,Farm,0.01019589,BC
2021.0,North Cowichan,NonResidential,0.016178170000000002,BC
2021.0,North Cowichan,Residential,0.006243820000000001,BC
2021.0,North Cowichan,Farm,0.01154612,BC
2021.0,North Saanich,NonResidential,0.0159087,BC
2021.0,North Saanich,Residential,0.003494,BC
2021.0,North Saanich,Farm,0.0159506,BC
2021.0,North Vancouver - C,NonResidential,0.01048568,BC
2021.0,North Vancouver - C,Residential,0.00323984,BC
2021.0,North Vancouver - C,Farm,0.0073076,BC
2021.0,North Vancouver - D,NonResidential,0.00967599,BC
2021.0,North Vancouver - D,Residential,0.00320331,BC
2021.0,North Vancouver - D,Farm,0.0073076,BC
2021.0,Northern Rockies - REGM,NonResidential,0.02114547,BC
2021.0,Northern Rockies - REGM,Residential,0.010507500000000001,BC
2021.0,Northern Rockies - REGM,Farm,0.008575659999999999,BC
2021.0,Oak Bay,NonResidential,0.01408379,BC
2021.0,Oak Bay,Residential,0.00496334,BC
2021.0,Oak Bay,Farm,5.24516222,BC
2021.0,Oliver,NonResidential,0.0131641,BC
2021.0,Oliver,Residential,0.005806700000000001,BC
2021.0,Oliver,Farm,0.0107027,BC
2021.0,Osoyoos,NonResidential,0.0103568,BC
2021.0,Osoyoos,Residential,0.0055716,BC
2021.0,Osoyoos,Farm,0.010467599999999999,BC
2021.0,Parksville,NonResidential,0.0169671,BC
2021.0,Parksville,Residential,0.0065018,BC
2021.0,Parksville,Farm,0.0202025,BC
2021.0,Peachland,NonResidential,0.0110138,BC
2021.0,Peachland,Residential,0.0050232,BC
2021.0,Peachland,Farm,0.010490399999999999,BC
2021.0,Pemberton,NonResidential,0.010236,BC
2021.0,Pemberton,Residential,0.0039059,BC
2021.0,Pemberton,Farm,0.0097126,BC
2021.0,Penticton,NonResidential,0.0124776,BC
2021.0,Penticton,Residential,0.0060077,BC
2021.0,Penticton,Farm,0.0209971,BC
2021.0,Pitt Meadows,NonResidential,0.0129589,BC
2021.0,Pitt Meadows,Residential,0.0045875,BC
2021.0,Pitt Meadows,Farm,0.043509500000000007,BC
2021.0,Port Alberni,NonResidential,0.0195175,BC
2021.0,Port Alberni,Residential,0.0084917,BC
2021.0,Port Alberni,Farm,0.013596,BC
2021.0,Port Alice,NonResidential,0.01745213,BC
2021.0,Port Alice,Residential,0.01185109,BC
2021.0,Port Alice,Farm,0.0073544000000000005,BC
2021.0,Port Clements,NonResidential,0.016308299999999998,BC
2021.0,Port Clements,Residential,0.0085786,BC
2021.0,Port Clements,Farm,0.0073279,BC
2021.0,Port Coquitlam,NonResidential,0.0125935,BC
2021.0,Port Coquitlam,Residential,0.0040967,BC
2021.0,Port Coquitlam,Farm,0.03332366,BC
2021.0,Port Edward,NonResidential,0.021273900000000002,BC
2021.0,Port Edward,Residential,0.0074315,BC
2021.0,Port Edward,Farm,0.0071795999999999995,BC
2021.0,Port Hardy,NonResidential,0.02706261,BC
2021.0,Port Hardy,Residential,0.010349230000000001,BC
2021.0,Port Hardy,Farm,0.0073431,BC
2021.0,Port McNeill,NonResidential,0.01900188,BC
2021.0,Port McNeill,Residential,0.010345420000000001,BC
2021.0,Port McNeill,Farm,0.01417562,BC
2021.0,Port Moody,NonResidential,0.010482799999999999,BC
2021.0,Port Moody,Residential,0.004226,BC
2021.0,Port Moody,Farm,0.0100491,BC
2021.0,Pouce Coupe,NonResidential,0.015271100000000001,BC
2021.0,Pouce Coupe,Residential,0.0075487,BC
2021.0,Pouce Coupe,Farm,0.0116283,BC
2021.0,Powell River - C,NonResidential,0.0253499,BC
2021.0,Powell River - C,Residential,0.0084212,BC
2021.0,Powell River - C,Farm,0.0191265,BC
2021.0,Prince George,NonResidential,0.022831410000000003,BC
2021.0,Prince George,Residential,0.01000564,BC
2021.0,Prince George,Farm,0.01326713,BC
2021.0,Prince Rupert,NonResidential,0.02778771,BC
2021.0,Prince Rupert,Residential,0.00871036,BC
2021.0,Prince Rupert,Farm,0.029935120000000003,BC
2021.0,Princeton,NonResidential,0.016039280000000003,BC
2021.0,Princeton,Residential,0.00612106,BC
2021.0,Princeton,Farm,0.0072389,BC
2021.0,Qualicum Beach,NonResidential,0.0138981,BC
2021.0,Qualicum Beach,Residential,0.0060812999999999996,BC
2021.0,Qualicum Beach,Farm,0.0093323,BC
2021.0,Queen Charlotte,NonResidential,0.0110226,BC
2021.0,Queen Charlotte,Residential,0.007337100000000001,BC
2021.0,Queen Charlotte,Farm,0.0107441,BC
2021.0,Quesnel,NonResidential,0.02704428,BC
2021.0,Quesnel,Residential,0.01012496,BC
2021.0,Quesnel,Farm,0.01402196,BC
2021.0,Radium Hot Springs,NonResidential,0.014925599999999999,BC
2021.0,Radium Hot Springs,Residential,0.006286,BC
2021.0,Radium Hot Springs,Farm,0.0112812,BC
2021.0,Revelstoke,NonResidential,0.0232709,BC
2021.0,Revelstoke,Residential,0.0055316,BC
2021.0,Revelstoke,Farm,0.0287424,BC
2021.0,Richmond,NonResidential,0.00954517,BC
2021.0,Richmond,Residential,0.00335744,BC
2021.0,Richmond,Farm,0.02268046,BC
2021.0,Rossland,NonResidential,0.02012544,BC
2021.0,Rossland,Residential,0.00994328,BC
2021.0,Rossland,Farm,0.01477469,BC
2021.0,Saanich,NonResidential,0.01963495,BC
2021.0,Saanich,Residential,0.00501344,BC
2021.0,Saanich,Farm,0.00785,BC
2021.0,Salmo,NonResidential,0.016270600000000003,BC
2021.0,Salmo,Residential,0.0069269,BC
2021.0,Salmo,Farm,0.0072984,BC
2021.0,Salmon Arm,NonResidential,0.016610600000000003,BC
2021.0,Salmon Arm,Residential,0.0065279,BC
2021.0,Salmon Arm,Farm,0.020847300000000003,BC
2021.0,Sayward,NonResidential,0.02678341,BC
2021.0,Sayward,Residential,0.00836769,BC
2021.0,Sayward,Farm,0.007270400000000001,BC
2021.0,Sechelt,NonResidential,0.01520585,BC
2021.0,Sechelt,Residential,0.0061078,BC
2021.0,Sechelt,Farm,0.013762169999999999,BC
2021.0,Sechelt Indian Government,NonResidential,0.0148009,BC
2021.0,Sechelt Indian Government,Residential,0.0080964,BC
2021.0,Sechelt Indian Government,Farm,0.0069513,BC
2021.0,Sicamous,NonResidential,0.01609195,BC
2021.0,Sicamous,Residential,0.008044280000000001,BC
2021.0,Sicamous,Farm,0.01608406,BC
2021.0,Sidney,NonResidential,0.01262157,BC
2021.0,Sidney,Residential,0.00449024,BC
2021.0,Sidney,Farm,0.01321718,BC
2021.0,Silverton,NonResidential,0.0143771,BC
2021.0,Silverton,Residential,0.006927,BC
2021.0,Silverton,Farm,0.0071909,BC
2021.0,Slocan,NonResidential,0.0146039,BC
2021.0,Slocan,Residential,0.0083438,BC
2021.0,Slocan,Farm,0.0072418,BC
2021.0,Smithers,NonResidential,0.027338960000000002,BC
2021.0,Smithers,Residential,0.00874546,BC
2021.0,Smithers,Farm,0.0069513,BC
2021.0,Sooke,NonResidential,0.01607658,BC
2021.0,Sooke,Residential,0.00518901,BC
2021.0,Sooke,Farm,0.010691309999999999,BC
2021.0,Spallumcheen,NonResidential,0.0166937,BC
2021.0,Spallumcheen,Residential,0.0062596,BC
2021.0,Spallumcheen,Farm,0.014954,BC
2021.0,Sparwood,NonResidential,0.01821,BC
2021.0,Sparwood,Residential,0.00742309,BC
2021.0,Sparwood,Farm,0.01232119,BC
2021.0,Squamish,NonResidential,0.0118728,BC
2021.0,Squamish,Residential,0.0042284,BC
2021.0,Squamish,Farm,0.0100351,BC
2021.0,Stewart,NonResidential,0.0233535,BC
2021.0,Stewart,Residential,0.0115091,BC
2021.0,Stewart,Farm,0.007201900000000001,BC
2021.0,Summerland,NonResidential,0.012097110000000001,BC
2021.0,Summerland,Residential,0.00526816,BC
2021.0,Summerland,Farm,0.01753241,BC
2021.0,Sun Peaks,NonResidential,0.012964700000000001,BC
2021.0,Sun Peaks,Residential,0.0052662,BC
2021.0,Sun Peaks,Farm,0.0070977,BC
2021.0,Surrey,NonResidential,0.0100769,BC
2021.0,Surrey,Residential,0.0034171600000000002,BC
2021.0,Surrey,Farm,0.0107744,BC
2021.0,Tahsis,NonResidential,0.0447067,BC
2021.0,Tahsis,Residential,0.0154072,BC
2021.0,Tahsis,Farm,0.0183074,BC
2021.0,Taylor,NonResidential,0.01295833,BC
2021.0,Taylor,Residential,0.0072844,BC
2021.0,Taylor,Farm,0.0135563,BC
2021.0,Telkwa,NonResidential,0.021287050000000002,BC
2021.0,Telkwa,Residential,0.00924319,BC
2021.0,Telkwa,Farm,0.00948479,BC
2021.0,Terrace,NonResidential,0.028440000000000003,BC
2021.0,Terrace,Residential,0.008062,BC
2021.0,Terrace,Farm,0.044967799999999995,BC
2021.0,Tofino,NonResidential,0.01501785,BC
2021.0,Tofino,Residential,0.0048267,BC
2021.0,Tofino,Farm,0.0071398,BC
2021.0,Trail,NonResidential,0.019349699999999997,BC
2021.0,Trail,Residential,0.0084055,BC
2021.0,Trail,Farm,0.0069513,BC
2021.0,Tumbler Ridge,NonResidential,0.0238815,BC
2021.0,Tumbler Ridge,Residential,0.0121753,BC
2021.0,Tumbler Ridge,Farm,0.0072387,BC
2021.0,Ucluelet,NonResidential,0.01714515,BC
2021.0,Ucluelet,Residential,0.0058682,BC
2021.0,Ucluelet,Farm,0.0071555,BC
2021.0,Valemount,NonResidential,0.020202010000000003,BC
2021.0,Valemount,Residential,0.0091553,BC
2021.0,Valemount,Farm,0.0072269,BC
2021.0,Vancouver,NonResidential,0.0098902,BC
2021.0,Vancouver,Residential,0.0029206500000000003,BC
2021.0,Vancouver,Farm,0.00896082,BC
2021.0,Vanderhoof,NonResidential,0.0259195,BC
2021.0,Vanderhoof,Residential,0.010995900000000001,BC
2021.0,Vanderhoof,Farm,0.01103,BC
2021.0,Vernon,NonResidential,0.01717228,BC
2021.0,Vernon,Residential,0.0063876900000000006,BC
2021.0,Vernon,Farm,0.00874604,BC
2021.0,Victoria,NonResidential,0.016877800000000002,BC
2021.0,Victoria,Residential,0.0050976,BC
2021.0,Victoria,Farm,0.0071307,BC
2021.0,View Royal,NonResidential,0.01489238,BC
2021.0,View Royal,Residential,0.00421543,BC
2021.0,View Royal,Farm,0.031068890000000002,BC
2021.0,Warfield,NonResidential,0.01312927,BC
2021.0,Warfield,Residential,0.00787243,BC
2021.0,Warfield,Farm,0.01259513,BC
2021.0,Wells,NonResidential,0.02030768,BC
2021.0,Wells,Residential,0.00872107,BC
2021.0,Wells,Farm,0.01261807,BC
2021.0,West Kelowna,NonResidential,0.01296525,BC
2021.0,West Kelowna,Residential,0.0053143,BC
2021.0,West Kelowna,Farm,0.0107815,BC
2021.0,West Vancouver,NonResidential,0.00836314,BC
2021.0,West Vancouver,Residential,0.00293655,BC
2021.0,West Vancouver,Farm,0.0073076,BC
2021.0,Whistler,NonResidential,0.011616099999999999,BC
